NSC,OV:IGROV1,OV:OVCAR-3,OV:OVCAR-4,OV:OVCAR-5,OV:OVCAR-8,OV:SK-OV-3,OV:NCI/ADR-RES
699804,0.0,0.0,0.0,0.0,0.0,0.0,0.0
699806,0.0,0.0,0.0,0.0,0.0,0.0,0.0
699807,0.0,0.0,0.0,0.0,0.0,0.0,0.0
699816,0.0,0.0,0.0,0.0,0.0,0.0,0.0
699818,0.0,0.0,0.0,0.0,0.0,0.0,0.0
699819,0.0,1.0,0.0,0.0,0.0,0.0,0.0
699821,0.0,0.0,0.0,0.0,0.0,0.0,0.0
699833,0.0,0.0,1.0,0.0,0.0,0.0,0.0
699837,0.0,0.0,0.0,0.0,0.0,0.0,0.0
699882,0.0,0.0,0.0,0.0,0.0,0.0,0.0
699920,0.0,0.0,0.0,0.0,0.0,0.0,0.0
699921,0.0,0.0,0.0,0.0,0.0,0.0,0.0
699923,0.0,0.0,0.0,0.0,0.0,0.0,0.0
699925,0.0,0.0,0.0,0.0,0.0,0.0,0.0
699926,0.0,0.0,0.0,0.0,0.0,0.0,0.0
699927,0.0,0.0,0.0,0.0,0.0,0.0,0.0
699928,0.0,0.0,0.0,0.0,0.0,0.0,0.0
699929,0.0,0.0,0.0,0.0,0.0,0.0,0.0
699931,0.0,0.0,0.0,0.0,0.0,0.0,0.0
699932,0.0,0.0,0.0,0.0,0.0,0.0,0.0
699933,0.0,0.0,0.0,0.0,0.0,0.0,0.0
699934,0.0,0.0,0.0,0.0,0.0,0.0,0.0
699936,0.0,0.0,0.0,0.0,0.0,0.0,0.0
699938,0.0,0.0,0.0,0.0,0.0,0.0,0.0
699939,0.0,0.0,0.0,0.0,0.0,0.0,0.0
699940,0.0,0.0,0.0,0.0,0.0,0.0,0.0
699943,0.0,0.0,0.0,0.0,0.0,0.0,0.0
699944,0.0,0.0,0.0,0.0,0.0,0.0,0.0
699945,0.0,0.0,0.0,0.0,0.0,0.0,0.0
699946,0.0,0.0,0.0,0.0,0.0,0.0,0.0
699947,0.0,0.0,0.0,0.0,0.0,0.0,0.0
699948,0.0,0.0,0.0,0.0,0.0,0.0,0.0
699949,0.0,1.0,0.0,0.0,0.0,0.0,0.0
699950,0.0,0.0,0.0,0.0,0.0,0.0,0.0
699951,0.0,0.0,0.0,0.0,0.0,0.0,0.0
699952,0.0,0.0,0.0,0.0,0.0,0.0,0.0
699954,0.0,0.0,0.0,0.0,0.0,0.0,0.0
699956,0.0,0.0,0.0,0.0,0.0,0.0,0.0
699957,0.0,1.0,0.0,0.0,0.0,0.0,0.0
699959,0.0,0.0,0.0,0.0,0.0,0.0,0.0
699960,0.0,0.0,0.0,0.0,0.0,0.0,0.0
699962,0.0,0.0,0.0,0.0,0.0,0.0,0.0
699968,1.0,0.0,0.0,0.0,0.0,0.0,0.0
699969,0.0,0.0,0.0,0.0,0.0,0.0,0.0
699978,0.0,0.0,0.0,0.0,0.0,0.0,0.0
699980,0.0,0.0,0.0,0.0,0.0,0.0,0.0
699982,0.0,0.0,0.0,0.0,0.0,0.0,0.0
699988,0.0,0.0,0.0,0.0,0.0,0.0,0.0
700023,0.0,0.0,0.0,0.0,0.0,0.0,0.0
700025,0.0,0.0,0.0,0.0,0.0,0.0,0.0
700029,0.0,0.0,0.0,0.0,0.0,0.0,0.0
700030,0.0,0.0,0.0,0.0,0.0,0.0,0.0
700033,0.0,0.0,0.0,0.0,0.0,0.0,0.0
700034,0.0,0.0,0.0,0.0,0.0,0.0,0.0
700086,0.0,0.0,0.0,0.0,0.0,0.0,0.0
700087,0.0,0.0,0.0,0.0,0.0,0.0,0.0
700088,0.0,0.0,0.0,0.0,0.0,0.0,0.0
700089,0.0,0.0,0.0,0.0,0.0,0.0,0.0
700122,0.0,0.0,0.0,0.0,0.0,0.0,0.0
700124,0.0,0.0,0.0,0.0,0.0,0.0,0.0
700125,0.0,0.0,0.0,0.0,0.0,0.0,0.0
700126,0.0,0.0,0.0,0.0,0.0,0.0,0.0
700127,0.0,0.0,0.0,0.0,0.0,0.0,0.0
700128,0.0,0.0,0.0,0.0,0.0,0.0,0.0
700129,0.0,0.0,0.0,0.0,0.0,0.0,0.0
700132,0.0,0.0,0.0,0.0,0.0,0.0,0.0
700133,0.0,0.0,0.0,0.0,0.0,0.0,0.0
700136,0.0,0.0,0.0,0.0,0.0,0.0,0.0
700141,0.0,0.0,0.0,0.0,0.0,0.0,0.0
700144,0.0,0.0,0.0,0.0,0.0,0.0,0.0
700145,0.0,0.0,0.0,0.0,0.0,0.0,0.0
700147,0.0,0.0,0.0,0.0,0.0,0.0,0.0
700149,0.0,0.0,0.0,0.0,0.0,0.0,0.0
700199,0.0,0.0,0.0,0.0,0.0,0.0,0.0
700200,0.0,0.0,0.0,0.0,0.0,0.0,0.0
700201,0.0,0.0,0.0,0.0,0.0,0.0,0.0
700202,0.0,0.0,1.0,0.0,0.0,0.0,0.0
700203,0.0,0.0,0.0,0.0,0.0,0.0,0.0
700205,0.0,0.0,0.0,0.0,0.0,0.0,0.0
700206,0.0,0.0,1.0,0.0,0.0,0.0,0.0
700208,0.0,0.0,0.0,0.0,0.0,0.0,0.0
700211,0.0,0.0,0.0,0.0,0.0,0.0,0.0
700213,0.0,0.0,0.0,0.0,0.0,0.0,0.0
700214,0.0,0.0,0.0,0.0,0.0,0.0,0.0
700215,0.0,0.0,0.0,0.0,0.0,0.0,0.0
700221,0.0,0.0,0.0,0.0,0.0,0.0,0.0
700222,0.0,0.0,0.0,0.0,0.0,0.0,0.0
700224,0.0,0.0,0.0,0.0,0.0,0.0,0.0
700225,0.0,0.0,0.0,0.0,0.0,0.0,0.0
700226,0.0,0.0,0.0,0.0,0.0,0.0,0.0
700228,0.0,0.0,0.0,0.0,0.0,0.0,0.0
700230,0.0,0.0,0.0,0.0,0.0,0.0,0.0
700231,0.0,0.0,0.0,0.0,0.0,0.0,0.0
700232,0.0,0.0,0.0,0.0,0.0,0.0,0.0
700243,0.0,1.0,0.0,0.0,0.0,0.0,0.0
700244,0.0,0.0,0.0,0.0,0.0,0.0,0.0
700245,0.0,0.0,0.0,0.0,0.0,0.0,0.0
700252,0.0,0.0,0.0,0.0,0.0,0.0,0.0
700261,0.0,0.0,0.0,0.0,0.0,0.0,0.0
700262,0.0,0.0,0.0,0.0,0.0,0.0,0.0
700264,0.0,0.0,0.0,0.0,0.0,0.0,0.0
700265,0.0,0.0,0.0,0.0,0.0,0.0,0.0
700266,0.0,0.0,0.0,0.0,0.0,0.0,0.0
700267,0.0,0.0,0.0,0.0,0.0,0.0,0.0
700268,0.0,0.0,0.0,0.0,0.0,0.0,0.0
700269,0.0,0.0,0.0,0.0,0.0,0.0,0.0
700270,0.0,0.0,0.0,0.0,0.0,0.0,0.0
700272,0.0,0.0,0.0,0.0,0.0,0.0,0.0
700274,0.0,0.0,0.0,0.0,0.0,0.0,0.0
700280,0.0,0.0,0.0,0.0,0.0,0.0,0.0
700320,0.0,0.0,0.0,0.0,0.0,0.0,0.0
700322,0.0,0.0,0.0,0.0,0.0,0.0,0.0
700323,0.0,0.0,0.0,0.0,0.0,0.0,0.0
700325,0.0,0.0,0.0,0.0,0.0,0.0,0.0
700332,0.0,0.0,0.0,0.0,0.0,0.0,0.0
700346,0.0,0.0,0.0,0.0,0.0,0.0,0.0
700349,0.0,0.0,0.0,0.0,0.0,0.0,0.0
700350,0.0,0.0,0.0,0.0,0.0,0.0,0.0
700351,0.0,0.0,0.0,0.0,0.0,0.0,0.0
700361,0.0,0.0,0.0,0.0,0.0,0.0,0.0
700363,0.0,0.0,0.0,0.0,0.0,0.0,0.0
700367,0.0,0.0,0.0,0.0,0.0,0.0,0.0
700368,0.0,0.0,0.0,0.0,0.0,0.0,0.0
700369,0.0,0.0,0.0,0.0,0.0,0.0,0.0
700370,0.0,0.0,0.0,0.0,0.0,0.0,0.0
700371,0.0,0.0,0.0,0.0,0.0,0.0,0.0
700373,0.0,0.0,0.0,0.0,0.0,0.0,0.0
700414,0.0,1.0,0.0,0.0,0.0,0.0,0.0
700415,0.0,0.0,0.0,0.0,0.0,0.0,0.0
700417,0.0,0.0,0.0,0.0,0.0,1.0,0.0
700418,0.0,0.0,0.0,0.0,0.0,0.0,0.0
700420,0.0,1.0,0.0,0.0,0.0,0.0,0.0
700421,0.0,0.0,0.0,0.0,0.0,0.0,0.0
700430,1.0,0.0,0.0,0.0,0.0,0.0,0.0
700443,0.0,0.0,0.0,0.0,0.0,0.0,0.0
700447,0.0,0.0,0.0,0.0,0.0,0.0,0.0
700455,0.0,0.0,0.0,0.0,0.0,0.0,0.0
700457,0.0,0.0,0.0,0.0,0.0,0.0,0.0
700470,0.0,0.0,0.0,0.0,0.0,0.0,0.0
700474,0.0,0.0,0.0,0.0,0.0,0.0,0.0
700497,0.0,0.0,0.0,0.0,0.0,0.0,0.0
700498,0.0,0.0,1.0,0.0,0.0,0.0,0.0
700500,0.0,1.0,0.0,0.0,0.0,0.0,0.0
700501,0.0,0.0,0.0,0.0,0.0,0.0,0.0
700502,0.0,0.0,0.0,0.0,0.0,0.0,0.0
700503,0.0,0.0,0.0,0.0,0.0,0.0,0.0
700504,0.0,0.0,0.0,0.0,0.0,0.0,0.0
700515,0.0,0.0,0.0,0.0,0.0,0.0,0.0
700520,0.0,0.0,0.0,0.0,0.0,0.0,0.0
700524,0.0,0.0,1.0,0.0,0.0,0.0,0.0
700531,0.0,0.0,0.0,0.0,0.0,0.0,0.0
700535,0.0,0.0,0.0,0.0,0.0,0.0,0.0
700536,0.0,0.0,0.0,0.0,0.0,0.0,0.0
700537,0.0,0.0,0.0,0.0,0.0,0.0,0.0
700545,0.0,0.0,0.0,0.0,0.0,0.0,0.0
700546,0.0,0.0,0.0,0.0,0.0,0.0,0.0
700547,0.0,0.0,0.0,0.0,0.0,0.0,0.0
700549,0.0,0.0,0.0,0.0,0.0,0.0,0.0
700552,0.0,0.0,0.0,0.0,0.0,0.0,0.0
700559,0.0,0.0,0.0,0.0,0.0,0.0,0.0
700582,0.0,0.0,0.0,0.0,0.0,0.0,0.0
700583,0.0,0.0,0.0,0.0,0.0,0.0,0.0
700584,0.0,0.0,0.0,0.0,0.0,0.0,0.0
700642,0.0,0.0,0.0,0.0,0.0,0.0,0.0
700643,0.0,0.0,0.0,0.0,0.0,0.0,0.0
700644,0.0,0.0,0.0,0.0,0.0,0.0,0.0
700648,0.0,0.0,0.0,0.0,0.0,0.0,0.0
700649,0.0,0.0,0.0,0.0,0.0,0.0,0.0
700650,0.0,0.0,0.0,0.0,0.0,0.0,0.0
700657,0.0,0.0,0.0,0.0,0.0,0.0,0.0
700693,0.0,0.0,0.0,0.0,0.0,0.0,0.0
700694,0.0,0.0,0.0,0.0,0.0,0.0,0.0
700701,0.0,0.0,0.0,0.0,0.0,0.0,0.0
700715,0.0,0.0,0.0,0.0,0.0,0.0,0.0
700718,0.0,0.0,0.0,0.0,0.0,0.0,0.0
700722,0.0,0.0,0.0,0.0,0.0,0.0,0.0
700844,0.0,0.0,0.0,0.0,0.0,0.0,0.0
700850,0.0,0.0,0.0,0.0,0.0,0.0,0.0
700851,0.0,0.0,0.0,0.0,0.0,0.0,0.0
700853,0.0,0.0,0.0,0.0,0.0,0.0,0.0
700854,0.0,0.0,0.0,0.0,0.0,0.0,0.0
700861,0.0,0.0,0.0,0.0,0.0,0.0,0.0
700862,0.0,0.0,0.0,0.0,0.0,0.0,0.0
700892,0.0,0.0,0.0,0.0,0.0,0.0,0.0
700893,0.0,0.0,0.0,0.0,0.0,0.0,0.0
700906,0.0,0.0,0.0,0.0,0.0,0.0,0.0
700911,0.0,0.0,0.0,0.0,0.0,0.0,0.0
700913,0.0,0.0,0.0,0.0,0.0,0.0,0.0
700914,0.0,0.0,0.0,0.0,0.0,0.0,0.0
700915,0.0,0.0,0.0,0.0,0.0,0.0,0.0
700970,0.0,0.0,0.0,0.0,0.0,0.0,0.0
700971,0.0,0.0,0.0,0.0,0.0,0.0,0.0
700985,1.0,0.0,0.0,0.0,0.0,0.0,0.0
700989,0.0,0.0,0.0,0.0,0.0,0.0,0.0
700993,0.0,1.0,0.0,0.0,0.0,0.0,0.0
701002,0.0,0.0,0.0,0.0,0.0,0.0,0.0
701004,0.0,0.0,0.0,0.0,0.0,0.0,0.0
701008,0.0,0.0,0.0,0.0,0.0,0.0,0.0
701012,0.0,1.0,0.0,0.0,0.0,0.0,0.0
701013,0.0,0.0,0.0,0.0,0.0,0.0,0.0
701014,0.0,0.0,0.0,0.0,0.0,0.0,0.0
701016,0.0,0.0,0.0,0.0,0.0,0.0,0.0
701017,0.0,0.0,0.0,0.0,0.0,0.0,0.0
701018,0.0,0.0,0.0,0.0,0.0,0.0,0.0
701019,0.0,0.0,0.0,0.0,0.0,0.0,0.0
701021,0.0,0.0,0.0,0.0,0.0,0.0,0.0
701022,0.0,0.0,0.0,0.0,0.0,0.0,0.0
701023,0.0,0.0,0.0,0.0,0.0,0.0,0.0
701024,0.0,0.0,0.0,0.0,0.0,0.0,0.0
701025,0.0,0.0,0.0,0.0,0.0,0.0,0.0
701027,0.0,0.0,0.0,0.0,0.0,0.0,0.0
701028,1.0,0.0,0.0,0.0,0.0,0.0,0.0
701029,0.0,0.0,0.0,0.0,0.0,0.0,0.0
701031,0.0,0.0,0.0,0.0,0.0,0.0,0.0
701069,0.0,0.0,0.0,0.0,0.0,0.0,0.0
701074,0.0,0.0,0.0,0.0,0.0,0.0,0.0
701075,0.0,0.0,0.0,0.0,0.0,0.0,0.0
701089,0.0,0.0,0.0,0.0,0.0,0.0,0.0
701097,0.0,0.0,0.0,0.0,0.0,0.0,0.0
701100,0.0,0.0,0.0,0.0,0.0,0.0,0.0
701101,0.0,0.0,0.0,0.0,0.0,0.0,0.0
701102,0.0,0.0,0.0,0.0,0.0,0.0,0.0
701103,0.0,0.0,0.0,0.0,0.0,0.0,0.0
701104,0.0,0.0,1.0,0.0,0.0,0.0,0.0
701105,0.0,0.0,0.0,0.0,0.0,0.0,0.0
701108,0.0,0.0,0.0,0.0,0.0,0.0,0.0
701109,0.0,0.0,0.0,0.0,0.0,0.0,0.0
701111,0.0,0.0,0.0,0.0,0.0,0.0,0.0
701114,0.0,0.0,0.0,0.0,0.0,0.0,0.0
701115,0.0,0.0,0.0,0.0,0.0,0.0,0.0
701169,0.0,0.0,0.0,0.0,0.0,0.0,0.0
701186,0.0,0.0,0.0,0.0,0.0,0.0,0.0
701187,0.0,0.0,0.0,0.0,0.0,0.0,0.0
701188,0.0,0.0,0.0,0.0,0.0,0.0,0.0
701189,0.0,0.0,0.0,0.0,0.0,0.0,0.0
701190,0.0,0.0,0.0,0.0,0.0,0.0,0.0
701191,0.0,0.0,0.0,0.0,0.0,0.0,0.0
701192,0.0,0.0,0.0,0.0,0.0,0.0,0.0
701193,0.0,0.0,0.0,0.0,0.0,0.0,0.0
701194,0.0,0.0,0.0,0.0,0.0,0.0,0.0
701208,0.0,0.0,0.0,0.0,0.0,0.0,0.0
701225,0.0,0.0,0.0,0.0,0.0,0.0,0.0
701226,0.0,0.0,0.0,0.0,0.0,0.0,0.0
701228,0.0,0.0,0.0,0.0,0.0,0.0,0.0
701303,0.0,0.0,0.0,0.0,0.0,0.0,0.0
701312,0.0,0.0,0.0,0.0,0.0,0.0,0.0
701314,0.0,0.0,0.0,0.0,0.0,0.0,0.0
701371,0.0,0.0,0.0,0.0,0.0,0.0,0.0
701372,0.0,0.0,0.0,0.0,0.0,0.0,0.0
701373,0.0,0.0,0.0,0.0,0.0,0.0,0.0
701374,0.0,0.0,0.0,0.0,0.0,0.0,0.0
701375,0.0,0.0,0.0,0.0,0.0,0.0,0.0
701378,0.0,0.0,0.0,0.0,0.0,0.0,0.0
701382,0.0,0.0,0.0,0.0,0.0,0.0,0.0
701383,0.0,0.0,0.0,0.0,0.0,0.0,0.0
701389,0.0,0.0,0.0,0.0,0.0,0.0,0.0
701554,0.0,0.0,0.0,0.0,0.0,0.0,0.0
701555,0.0,0.0,0.0,0.0,0.0,0.0,0.0
701556,0.0,0.0,0.0,0.0,0.0,0.0,0.0
701557,0.0,0.0,0.0,0.0,0.0,0.0,0.0
701561,0.0,0.0,0.0,0.0,0.0,0.0,0.0
701564,0.0,0.0,0.0,0.0,0.0,0.0,0.0
701566,0.0,0.0,0.0,0.0,0.0,0.0,1.0
701570,0.0,0.0,0.0,0.0,0.0,0.0,0.0
701573,0.0,0.0,0.0,0.0,0.0,0.0,0.0
701574,1.0,0.0,0.0,0.0,0.0,0.0,0.0
701575,0.0,0.0,0.0,0.0,0.0,0.0,0.0
701587,0.0,0.0,0.0,0.0,0.0,0.0,0.0
701590,0.0,1.0,0.0,0.0,0.0,0.0,0.0
701592,0.0,0.0,0.0,0.0,0.0,0.0,0.0
701593,0.0,0.0,0.0,0.0,0.0,0.0,0.0
701598,0.0,0.0,0.0,0.0,0.0,0.0,0.0
701599,0.0,0.0,0.0,0.0,0.0,0.0,0.0
701616,0.0,0.0,0.0,0.0,0.0,0.0,0.0
701617,0.0,0.0,0.0,0.0,0.0,0.0,0.0
701635,0.0,0.0,0.0,0.0,0.0,0.0,0.0
701638,0.0,0.0,0.0,0.0,0.0,0.0,0.0
701639,0.0,0.0,0.0,0.0,0.0,0.0,0.0
701654,0.0,0.0,0.0,0.0,0.0,0.0,0.0
701655,0.0,0.0,0.0,0.0,0.0,0.0,0.0
701656,0.0,0.0,0.0,0.0,0.0,0.0,0.0
701657,0.0,0.0,0.0,0.0,0.0,0.0,0.0
701658,0.0,0.0,0.0,0.0,0.0,0.0,0.0
701659,0.0,0.0,0.0,0.0,0.0,0.0,0.0
701660,0.0,0.0,0.0,0.0,0.0,0.0,0.0
701661,0.0,0.0,0.0,0.0,0.0,0.0,0.0
701662,0.0,0.0,0.0,0.0,0.0,0.0,0.0
701664,0.0,0.0,0.0,0.0,0.0,0.0,0.0
701665,0.0,0.0,0.0,0.0,0.0,0.0,0.0
701666,0.0,0.0,0.0,0.0,0.0,0.0,0.0
701667,0.0,0.0,0.0,0.0,0.0,0.0,0.0
701670,0.0,0.0,0.0,0.0,0.0,0.0,0.0
701679,0.0,0.0,0.0,0.0,0.0,0.0,0.0
701736,0.0,0.0,0.0,0.0,0.0,0.0,0.0
701743,0.0,0.0,0.0,0.0,0.0,0.0,0.0
701744,0.0,0.0,0.0,0.0,0.0,0.0,0.0
701745,0.0,0.0,0.0,0.0,0.0,0.0,0.0
701747,0.0,0.0,0.0,0.0,0.0,0.0,0.0
701748,0.0,0.0,0.0,0.0,0.0,0.0,0.0
701749,0.0,0.0,0.0,0.0,0.0,0.0,0.0
701755,0.0,0.0,0.0,0.0,0.0,0.0,0.0
701758,0.0,0.0,0.0,0.0,0.0,0.0,0.0
701759,0.0,0.0,0.0,0.0,0.0,0.0,0.0
701812,0.0,0.0,0.0,0.0,0.0,0.0,0.0
701817,0.0,0.0,0.0,0.0,0.0,0.0,0.0
701822,0.0,0.0,0.0,0.0,0.0,0.0,0.0
701852,0.0,0.0,0.0,0.0,0.0,0.0,0.0
701973,0.0,0.0,0.0,0.0,0.0,0.0,0.0
701984,0.0,0.0,0.0,0.0,0.0,0.0,0.0
701985,0.0,0.0,0.0,0.0,0.0,0.0,0.0
701986,0.0,0.0,0.0,0.0,0.0,0.0,0.0
701990,0.0,0.0,0.0,0.0,0.0,0.0,0.0
701992,0.0,0.0,0.0,0.0,0.0,0.0,0.0
701993,0.0,0.0,0.0,0.0,0.0,0.0,0.0
701994,0.0,0.0,0.0,0.0,0.0,0.0,0.0
701995,0.0,0.0,0.0,0.0,0.0,0.0,0.0
702015,0.0,0.0,0.0,0.0,0.0,0.0,0.0
702030,0.0,0.0,0.0,0.0,0.0,0.0,0.0
702045,0.0,0.0,0.0,0.0,0.0,0.0,0.0
702046,0.0,0.0,0.0,0.0,0.0,0.0,0.0
702047,0.0,0.0,0.0,0.0,0.0,0.0,0.0
702104,0.0,0.0,0.0,0.0,1.0,0.0,0.0
702105,0.0,0.0,0.0,0.0,0.0,0.0,0.0
702106,0.0,0.0,0.0,0.0,0.0,0.0,0.0
702108,0.0,0.0,0.0,0.0,0.0,0.0,0.0
702110,0.0,0.0,0.0,0.0,0.0,0.0,0.0
702113,0.0,0.0,0.0,0.0,0.0,0.0,0.0
702114,0.0,0.0,0.0,0.0,0.0,0.0,0.0
702116,0.0,0.0,0.0,0.0,0.0,1.0,0.0
702117,0.0,0.0,0.0,0.0,0.0,0.0,0.0
702120,0.0,0.0,0.0,0.0,0.0,0.0,0.0
702121,0.0,0.0,0.0,0.0,0.0,0.0,0.0
702123,0.0,0.0,0.0,0.0,0.0,0.0,0.0
702124,0.0,0.0,0.0,0.0,0.0,0.0,0.0
702125,0.0,0.0,0.0,0.0,0.0,0.0,0.0
702128,0.0,0.0,0.0,0.0,0.0,0.0,0.0
702129,0.0,0.0,0.0,0.0,0.0,0.0,0.0
702131,0.0,0.0,0.0,0.0,0.0,0.0,0.0
702134,0.0,0.0,0.0,0.0,0.0,0.0,0.0
702136,0.0,0.0,0.0,0.0,0.0,0.0,0.0
702137,0.0,0.0,0.0,0.0,0.0,0.0,0.0
702152,0.0,0.0,0.0,1.0,0.0,0.0,0.0
702154,1.0,0.0,0.0,1.0,0.0,0.0,0.0
702155,1.0,1.0,1.0,0.0,0.0,0.0,0.0
702156,0.0,0.0,0.0,0.0,0.0,0.0,0.0
702158,0.0,0.0,0.0,0.0,0.0,0.0,0.0
702208,0.0,0.0,0.0,0.0,0.0,0.0,0.0
702214,1.0,0.0,0.0,0.0,0.0,0.0,0.0
702294,0.0,0.0,0.0,0.0,0.0,0.0,0.0
702295,1.0,0.0,0.0,0.0,0.0,0.0,0.0
702308,0.0,0.0,0.0,0.0,0.0,0.0,0.0
702309,0.0,0.0,0.0,0.0,0.0,0.0,0.0
702313,0.0,0.0,0.0,0.0,0.0,0.0,0.0
702320,0.0,0.0,0.0,0.0,0.0,0.0,0.0
702321,0.0,0.0,0.0,0.0,0.0,0.0,0.0
702322,0.0,0.0,0.0,0.0,0.0,0.0,0.0
702323,0.0,0.0,0.0,0.0,0.0,0.0,0.0
702326,0.0,0.0,0.0,0.0,0.0,0.0,0.0
702327,0.0,0.0,0.0,0.0,0.0,0.0,0.0
702328,0.0,0.0,0.0,0.0,0.0,0.0,0.0
702332,0.0,1.0,0.0,0.0,0.0,0.0,0.0
702334,0.0,0.0,0.0,0.0,0.0,0.0,0.0
702337,0.0,0.0,0.0,0.0,0.0,0.0,0.0
702338,0.0,0.0,0.0,0.0,0.0,0.0,0.0
702340,0.0,0.0,0.0,0.0,0.0,0.0,0.0
702345,0.0,0.0,0.0,0.0,0.0,0.0,0.0
702348,0.0,0.0,0.0,0.0,0.0,0.0,0.0
702349,0.0,0.0,0.0,0.0,0.0,0.0,0.0
702350,0.0,0.0,0.0,0.0,0.0,0.0,0.0
702351,0.0,0.0,0.0,0.0,0.0,0.0,0.0
702352,0.0,0.0,0.0,0.0,0.0,0.0,0.0
702353,0.0,0.0,0.0,0.0,0.0,0.0,0.0
702355,0.0,0.0,0.0,0.0,0.0,0.0,0.0
702357,0.0,0.0,0.0,0.0,0.0,0.0,0.0
702358,0.0,0.0,0.0,0.0,0.0,0.0,0.0
702359,0.0,0.0,0.0,0.0,0.0,0.0,0.0
702363,0.0,0.0,0.0,0.0,0.0,0.0,0.0
702373,0.0,0.0,0.0,0.0,0.0,0.0,0.0
702378,0.0,0.0,0.0,0.0,0.0,0.0,0.0
702395,0.0,1.0,0.0,0.0,0.0,0.0,0.0
702396,0.0,1.0,0.0,0.0,0.0,0.0,0.0
702397,0.0,0.0,0.0,0.0,0.0,0.0,0.0
702399,0.0,0.0,0.0,0.0,0.0,0.0,0.0
702400,0.0,0.0,0.0,0.0,0.0,0.0,0.0
702403,0.0,0.0,0.0,0.0,0.0,0.0,0.0
702408,0.0,0.0,0.0,0.0,0.0,0.0,0.0
702415,0.0,0.0,0.0,0.0,0.0,0.0,0.0
702416,0.0,0.0,0.0,0.0,0.0,0.0,0.0
702418,0.0,0.0,0.0,0.0,0.0,0.0,0.0
702421,0.0,0.0,0.0,0.0,0.0,0.0,0.0
702422,0.0,0.0,0.0,0.0,0.0,0.0,0.0
702433,0.0,0.0,0.0,0.0,0.0,0.0,0.0
702435,0.0,0.0,0.0,0.0,0.0,0.0,0.0
702436,0.0,0.0,0.0,0.0,0.0,0.0,0.0
702438,0.0,0.0,0.0,0.0,0.0,0.0,0.0
702440,0.0,0.0,0.0,0.0,0.0,0.0,0.0
702616,0.0,0.0,0.0,0.0,0.0,0.0,0.0
702644,0.0,0.0,0.0,0.0,0.0,0.0,0.0
702648,0.0,0.0,0.0,0.0,0.0,0.0,0.0
702652,0.0,0.0,0.0,0.0,0.0,0.0,0.0
702655,0.0,0.0,0.0,0.0,0.0,0.0,0.0
702684,0.0,0.0,0.0,0.0,0.0,0.0,0.0
702688,0.0,0.0,0.0,0.0,0.0,0.0,0.0
702690,0.0,0.0,0.0,0.0,0.0,0.0,0.0
702691,0.0,0.0,0.0,0.0,0.0,0.0,0.0
702692,0.0,0.0,0.0,0.0,0.0,0.0,0.0
702734,0.0,0.0,0.0,0.0,0.0,0.0,0.0
702755,0.0,0.0,0.0,0.0,0.0,0.0,0.0
702756,0.0,0.0,0.0,0.0,0.0,0.0,0.0
702759,0.0,0.0,0.0,0.0,0.0,0.0,0.0
702923,0.0,0.0,0.0,0.0,0.0,0.0,0.0
702924,0.0,0.0,0.0,0.0,0.0,0.0,0.0
702925,0.0,0.0,0.0,0.0,0.0,0.0,0.0
702985,1.0,0.0,0.0,0.0,0.0,0.0,1.0
702986,1.0,0.0,0.0,0.0,0.0,0.0,1.0
702987,0.0,0.0,0.0,0.0,0.0,0.0,0.0
703013,0.0,0.0,1.0,0.0,1.0,0.0,0.0
703018,0.0,0.0,0.0,0.0,0.0,0.0,0.0
703020,0.0,0.0,0.0,0.0,0.0,0.0,0.0
703028,0.0,0.0,0.0,0.0,0.0,0.0,0.0
703035,0.0,0.0,1.0,0.0,0.0,0.0,0.0
703036,0.0,0.0,0.0,0.0,0.0,0.0,0.0
703037,0.0,0.0,0.0,0.0,0.0,0.0,0.0
703038,0.0,0.0,0.0,0.0,0.0,0.0,0.0
703039,0.0,0.0,0.0,0.0,0.0,0.0,0.0
703040,0.0,0.0,0.0,0.0,0.0,0.0,0.0
703062,0.0,0.0,0.0,0.0,0.0,0.0,0.0
703070,0.0,0.0,0.0,0.0,0.0,0.0,0.0
703092,0.0,0.0,0.0,0.0,0.0,0.0,0.0
703097,0.0,0.0,0.0,0.0,0.0,0.0,0.0
703099,0.0,0.0,0.0,0.0,0.0,0.0,0.0
703102,0.0,0.0,0.0,0.0,0.0,0.0,0.0
703104,0.0,0.0,0.0,0.0,0.0,0.0,0.0
703105,0.0,0.0,0.0,0.0,0.0,0.0,0.0
703107,0.0,0.0,0.0,0.0,0.0,0.0,0.0
703108,0.0,0.0,0.0,0.0,0.0,0.0,0.0
703109,0.0,0.0,0.0,0.0,0.0,0.0,0.0
703110,0.0,0.0,0.0,0.0,0.0,0.0,0.0
703111,0.0,0.0,0.0,0.0,0.0,0.0,0.0
703116,1.0,0.0,0.0,0.0,0.0,0.0,0.0
703117,0.0,0.0,0.0,0.0,0.0,0.0,0.0
703122,0.0,0.0,0.0,0.0,0.0,0.0,0.0
703127,0.0,0.0,0.0,0.0,0.0,0.0,0.0
703131,0.0,0.0,0.0,0.0,0.0,0.0,0.0
703132,0.0,0.0,0.0,0.0,0.0,0.0,0.0
703133,0.0,0.0,0.0,0.0,0.0,0.0,0.0
703136,0.0,0.0,0.0,0.0,0.0,0.0,0.0
703138,0.0,0.0,0.0,0.0,0.0,0.0,0.0
